date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:56:08	170085/170085	---M--	200	added ('OK')	application/pdf	etag:%22262da5e-29865-57534588df200%22	https://filebox.ece.vt.edu/~ECE3574/meeting/06-design/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/06-design/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/06-design/)
19:56:09	3371/3371	---M-Z	200	added ('OK')	text/html	etag:%22e163aa3-d2b-579ecd39bd040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/29-review/	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/29-review/index.html	(from https://filebox.ece.vt.edu/~ECE3574/index.html)
19:56:09	232933/232933	---M--	200	added ('OK')	application/pdf	etag:%22a681ed8-38de5-575987120b140%22	https://filebox.ece.vt.edu/~ECE3574/meeting/07-unit/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/07-unit/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/07-unit/)
19:56:09	107460/107460	---M--	200	added ('OK')	application/pdf	etag:%227a1c543-1a3c4-5763faed89500%22	https://filebox.ece.vt.edu/~ECE3574/meeting/08-cmake/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/08-cmake/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/08-cmake/)
19:56:09	9586/9586	---M-Z	200	added ('OK')	text/html	etag:%22a95e43b-2572-5750ba66ffb40%22	https://filebox.ece.vt.edu/~ECE3574/installqt.html	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/installqt.html	(from https://filebox.ece.vt.edu/~ECE3574/meeting/09-qtintro/)
19:56:09	103264/103264	---M--	200	added ('OK')	application/pdf	etag:%22a95e43f-19360-5750b56ce3d40%22	https://filebox.ece.vt.edu/~ECE3574/meeting/09-qtintro/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/09-qtintro/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/09-qtintro/)
19:56:10	177819/177819	---M--	200	added ('OK')	application/pdf	etag:%22d98149d-2b69b-5764d4a14f4c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/10-poly/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/10-poly/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/10-poly/)
19:56:10	3132/3132	---M--	200	added ('OK')	application/zip	etag:%22aa238d1-c3c-57651484d3040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/10-poly/code10.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/10-poly/code10.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/10-poly/)
19:56:10	100100/100100	---M--	200	added ('OK')	application/pdf	etag:%22a681ee4-18704-57597b3867c00%22	https://filebox.ece.vt.edu/~ECE3574/meeting/11-composition/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/11-composition/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/11-composition/)
19:56:11	3461/3461	---M--	200	added ('OK')	application/zip	etag:%22a78e545-d85-575bf7283d900%22	https://filebox.ece.vt.edu/~ECE3574/meeting/12-events/code12.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/12-events/code12.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/12-events/)
19:56:11	190431/190431	---M--	200	added ('OK')	application/pdf	etag:%22a78e546-2e7df-576dafd68b880%22	https://filebox.ece.vt.edu/~ECE3574/meeting/12-events/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/12-events/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/12-events/)
19:56:11	3794/3794	---M--	200	added ('OK')	application/zip	etag:%22d232014-ed2-57623f7084300%22	https://filebox.ece.vt.edu/~ECE3574/meeting/13-signal-slots/code13.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/13-signal-slots/code13.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/13-signal-slots/)
19:56:11	141129/141129	---M--	200	added ('OK')	application/pdf	etag:%224db3985-22749-5772f1db32040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/13-signal-slots/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/13-signal-slots/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/13-signal-slots/)
19:56:11	1642/1642	---M--	200	added ('OK')	application/zip	etag:%22d232015-66a-57740ec9eddc0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/13-signal-slots/exercise13.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/13-signal-slots/exercise13.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/13-signal-slots/)
19:56:12	1001/1001	---M--	200	added ('OK')	text/x-diff	etag:%22db82a83-3e9-577cb2e746640%22	https://filebox.ece.vt.edu/~ECE3574/project/m2_cmake_gcov_patch.diff	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m2_cmake_gcov_patch.diff	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone2.html)
19:56:12	1092187/1092187	---M--	200	added ('OK')	video/mp4	etag:%22dadc81d-10aa5b-577553ce32d40%22	https://filebox.ece.vt.edu/~ECE3574/project/m2-demo-media/m2-demo.mp4	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m2-demo-media/m2-demo.mp4	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone2.html)
19:56:12	1407549/1407549	---M--	200	added ('OK')	video/ogg	etag:%22dadc81e-157a3d-577553ce32d40%22	https://filebox.ece.vt.edu/~ECE3574/project/m2-demo-media/m2-demo.ogv	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m2-demo-media/m2-demo.ogv	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone2.html)
19:56:13	452132/452132	---M--	200	added ('OK')	video/webm	etag:%22dada740-6e624-577553ce32d40%22	https://filebox.ece.vt.edu/~ECE3574/project/m2-demo-media/m2-demo.webm	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m2-demo-media/m2-demo.webm	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone2.html)
19:56:13	128842/128842	---M--	200	added ('OK')	application/pdf	etag:%22d4f9ae2-1f74a-5763faf065bc0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/14-qttest/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/14-qttest/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/14-qttest/)
19:56:13	2440/2440	---M--	200	added ('OK')	application/zip	etag:%22d5d4a73-988-5763faf065bc0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/14-qttest/code14.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/14-qttest/code14.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/14-qttest/)
19:56:13	104337/104337	---M--	200	added ('OK')	application/pdf	etag:%2298d1a96-19791-576b174d5a240%22	https://filebox.ece.vt.edu/~ECE3574/meeting/15-patterns/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/15-patterns/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/15-patterns/)
19:56:13	8789/8789	---M--	200	added ('OK')	application/zip	etag:%2298d1a93-2255-576b174d5a240%22	https://filebox.ece.vt.edu/~ECE3574/meeting/15-patterns/code15.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/15-patterns/code15.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/15-patterns/)
19:56:14	74465/74465	---M--	200	added ('OK')	application/pdf	etag:%22dbaa2de-122e1-577f4dabb8040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/16-morepatterns/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/16-morepatterns/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/16-morepatterns/)
19:56:14	6391/6391	---M--	200	added ('OK')	application/zip	etag:%22dbab4e1-18f7-577fa14cc0e80%22	https://filebox.ece.vt.edu/~ECE3574/meeting/16-morepatterns/code16.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/16-morepatterns/code16.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/16-morepatterns/)
19:56:14	162316/162316	---M--	200	added ('OK')	application/pdf	etag:%22dade12c-27a0c-5775b9e975380%22	https://filebox.ece.vt.edu/~ECE3574/meeting/17-concurrency/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/17-concurrency/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/17-concurrency/)
19:56:14	665/665	---M--	200	added ('OK')	application/zip	etag:%22dade12a-299-5775b9e975380%22	https://filebox.ece.vt.edu/~ECE3574/meeting/17-concurrency/code17.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/17-concurrency/code17.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/17-concurrency/)
19:56:15	106012/106012	---M--	200	added ('OK')	application/pdf	etag:%22dade12f-19e1c-5775b9e975380%22	https://filebox.ece.vt.edu/~ECE3574/meeting/18-ipc/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/18-ipc/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/18-ipc/)
19:56:15	4846/4846	---M--	200	added ('OK')	application/zip	etag:%22dade12d-12ee-5775b9ea695c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/18-ipc/code18.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/18-ipc/code18.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/18-ipc/)
19:56:15	116230/116230	---M--	200	added ('OK')	application/pdf	etag:%22dc25a36-1c606-578e5bed49500%22	https://filebox.ece.vt.edu/~ECE3574/meeting/19-shm/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/19-shm/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/19-shm/)
19:56:15	4187/4187	---M--	200	added ('OK')	application/zip	etag:%22db82aa3-105b-577cab3f79680%22	https://filebox.ece.vt.edu/~ECE3574/meeting/19-shm/code19.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/19-shm/code19.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/19-shm/)
19:56:16	133165/133165	---M--	200	added ('OK')	application/pdf	etag:%22dbe9e9a-2082d-578fce4024900%22	https://filebox.ece.vt.edu/~ECE3574/meeting/20-messages/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/20-messages/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/20-messages/)
19:56:16	5237/5237	---M--	200	added ('OK')	application/zip	etag:%22db82aa2-1475-577f182de8c80%22	https://filebox.ece.vt.edu/~ECE3574/meeting/20-messages/code20.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/20-messages/code20.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/20-messages/)
19:56:16	10804/10804	---M--	200	added ('OK')	image/png	etag:%22dc25a3a-2a34-578e48263abc0%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-text-screen.png	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-text-screen.png	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:16	89372/89372	---M--	200	added ('OK')	image/png	etag:%22dc25a39-15d1c-578e4855e9c40%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-figure.png	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-figure.png	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:17	15115/15115	---M--	200	added ('OK')	image/png	etag:%22dc0b2ab-3b0b-578fa08c77600%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-discrete-example.png	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-discrete-example.png	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:17	17390/17390	---M--	200	added ('OK')	image/png	etag:%22dad74eb-43ee-578fad1c41900%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-continuous-example.png	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-continuous-example.png	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:17	1089158/1089158	---M--	200	added ('OK')	video/mp4	etag:%22dc0bb81-109e86-578fb76fd7600%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-demo-media/m3-demo.mp4	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-demo-media/m3-demo.mp4	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:17	1868126/1868126	---M--	200	added ('OK')	video/ogg	etag:%22dc10f4c-1c815e-578fb76fd7600%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-demo-media/m3-demo.ogv	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-demo-media/m3-demo.ogv	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:18	390952/390952	---M--	200	added ('OK')	video/webm	etag:%22dc11867-5f728-578fb76fd7600%22	https://filebox.ece.vt.edu/~ECE3574/project/m3-demo-media/m3-demo.webm	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m3-demo-media/m3-demo.webm	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone3.html)
19:56:18	113549/113549	---M--	200	added ('OK')	application/pdf	etag:%22a19b454-1bb8d-5784b168134c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/21-threads/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/21-threads/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/21-threads/)
19:56:18	6519/6519	---M--	200	added ('OK')	application/zip	etag:%22a19b451-1977-5784b168134c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/21-threads/code21.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/21-threads/code21.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/21-threads/)
19:56:18	156955/156955	---M--	200	added ('OK')	application/pdf	etag:%22e103dd6-2651b-5799b720e8800%22	https://filebox.ece.vt.edu/~ECE3574/meeting/22-sync/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/22-sync/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/22-sync/)
19:56:19	5003/5003	---M--	200	added ('OK')	application/zip	etag:%22a19b450-138b-5787fdcf867c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/22-sync/code22.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/22-sync/code22.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/22-sync/)
19:56:19	169838/169838	---M--	200	added ('OK')	application/pdf	etag:%22dcadfa1-2976e-579018614edc0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/23-thread-safe-queue/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/23-thread-safe-queue/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/23-thread-safe-queue/)
19:56:19	20382/20382	---M--	200	added ('OK')	image/png	etag:%22ab78efc-4f9e-57a7ce13da440%22	https://filebox.ece.vt.edu/~ECE3574/project/m4-screenshot.png	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/m4-screenshot.png	(from https://filebox.ece.vt.edu/~ECE3574/project/milestone4.html)
19:56:20	127038/127038	---M--	200	added ('OK')	application/pdf	etag:%22dcadec0-1f03e-5790c87795ec0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/24-prodcon/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/24-prodcon/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/24-prodcon/)
19:56:20	7663/7663	---M--	200	added ('OK')	application/zip	etag:%22dcadebe-1def-5790c87795ec0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/24-prodcon/code24.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/24-prodcon/code24.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/24-prodcon/)
19:56:20	104243/104243	---M--	200	added ('OK')	application/pdf	etag:%22e16643d-19733-579ecc2bd9380%22	https://filebox.ece.vt.edu/~ECE3574/meeting/25-actors/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/25-actors/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/25-actors/)
19:56:20	6466/6466	---M--	200	added ('OK')	application/zip	etag:%22e16643b-1942-579ecc2bd9380%22	https://filebox.ece.vt.edu/~ECE3574/meeting/25-actors/code25.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/25-actors/code25.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/25-actors/)
19:56:21	106932/106932	---M--	200	added ('OK')	application/pdf	etag:%22dae98b5-1a1b4-579ecc93cc8c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/26-embedded/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/26-embedded/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/26-embedded/)
19:56:21	8177/8177	---M--	200	added ('OK')	application/zip	etag:%22e52111b-1ff1-57ab58b57a740%22	https://filebox.ece.vt.edu/~ECE3574/meeting/26-embedded/code26.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/26-embedded/code26.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/26-embedded/)
19:56:21	121702/121702	---M--	200	added ('OK')	application/pdf	etag:%22f6cae3b-1db66-57ba697231680%22	https://filebox.ece.vt.edu/~ECE3574/meeting/27-rtos1/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/27-rtos1/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/27-rtos1/)
19:56:21	6931/6931	---M--	200	added ('OK')	application/zip	etag:%22e166430-1b13-579ecd39bd040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/27-rtos1/code27.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/27-rtos1/code27.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/27-rtos1/)
19:56:22	99985/99985	---M--	200	added ('OK')	application/pdf	etag:%22c76f056-18691-57bce9f9e89c0%22	https://filebox.ece.vt.edu/~ECE3574/meeting/28-rtos2/slides.pdf	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/28-rtos2/slides.pdf	(from https://filebox.ece.vt.edu/~ECE3574/meeting/28-rtos2/)
19:56:22	125499/125499	---M--	200	added ('OK')	application/zip	etag:%22e163a68-1ea3b-579ecd39bd040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/29-review/example_final.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/29-review/example_final.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/29-review/)
19:56:22	134215/134215	---M--	200	added ('OK')	application/zip	etag:%22e163a7b-20c47-579ecd39bd040%22	https://filebox.ece.vt.edu/~ECE3574/meeting/29-review/example_final2.zip	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/meeting/29-review/example_final2.zip	(from https://filebox.ece.vt.edu/~ECE3574/meeting/29-review/)
19:56:22	9277/9277	---M-Z	200	added ('OK')	text/css	etag:%22ac99cab-243d-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/tabs.css	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/tabs.css	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:23	3140/3140	---M-Z	200	added ('OK')	application/javascript	etag:%22a18b15a-c44-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/dynsections.js	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/dynsections.js	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:23	172873/172873	---MCZ	200	added ('OK')	application/javascript	etag:%22ac98fb6-2a349-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/jquery.js	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/jquery.js	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:23	4460/4460	---M-Z	200	added ('OK')	text/css	etag:%22ac9bb4c-116c-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/search/search.css	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/search/search.css	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:23	567/567	---M-Z	200	added ('OK')	application/javascript	etag:%22ac9bb51-237-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/search/searchdata.js	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/search/searchdata.js	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:23	22125/22125	---M-Z	200	added ('OK')	application/javascript	etag:%22ac9bb4d-566d-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/search/search.js	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/search/search.js	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:24	27960/27960	---M-Z	200	added ('OK')	text/css	etag:%22ac99ca4-6d38-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/stylesheet.css	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/stylesheet.css	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:24	2946/2946	---M-Z	200	added ('OK')	application/javascript	etag:%22ac98fb8-b82-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/menudata.js	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/menudata.js	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:24	1900/1900	---M-Z	200	added ('OK')	application/javascript	etag:%22ac98fb7-76c-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/menu.js	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/menu.js	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:25	323/323	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Dec%202018%2000:56:25%20GMT	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/search.php	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/search.php	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:25	8451/8451	---M--	200	added ('OK')	image/png	etag:%22248b69b-2103-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/ast.png	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/ast.png	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:25	11072/11072	---M-Z	200	added ('OK')	text/html	etag:%22a0e0594-2b40-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/class_token.html	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/class_token.html	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:25	24621/24621	---M-Z	200	added ('OK')	text/html	etag:%2228e3b32-602d-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/class_atom.html	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/class_atom.html	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
19:56:25	25610/25610	---M-Z	200	added ('OK')	text/html	etag:%224acb03f-640a-573905ed426c0%22	https://filebox.ece.vt.edu/~ECE3574/project/starter-html/class_expression.html	Z:/GitHub/ECE3574_2018F/documentation/ECE3574_2018F/filebox.ece.vt.edu/_ECE3574/project/starter-html/class_expression.html	(from https://filebox.ece.vt.edu/~ECE3574/project/starter-html/index.html)
